Tool ID,Tool Type,Elasticity,Angle,Length,Extra Info
472,Fixed_Triangle,0.3,0.2617993877991494,7.0,{}
473,Fixed_Triangle,0.3,0.2617993877991494,8.0,{}
474,Fixed_Triangle,0.3,0.2617993877991494,9.0,{}
475,Fixed_Triangle,0.5,0.2617993877991494,3.0,{}
476,Fixed_Triangle,0.5,0.2617993877991494,4.0,{}
477,Fixed_Triangle,0.5,0.2617993877991494,5.0,{}
478,Fixed_Triangle,0.5,0.2617993877991494,6.0,{}
479,Fixed_Triangle,0.5,0.2617993877991494,7.0,{}
480,Fixed_Triangle,0.5,0.2617993877991494,8.0,{}
481,Fixed_Triangle,0.5,0.2617993877991494,9.0,{}
482,Fixed_Triangle,0.1,0.5235987755982988,3.0,{}
483,Fixed_Triangle,0.1,0.5235987755982988,4.0,{}
484,Fixed_Triangle,0.1,0.5235987755982988,5.0,{}
485,Fixed_Triangle,0.1,0.5235987755982988,6.0,{}
486,Fixed_Triangle,0.1,0.5235987755982988,7.0,{}
487,Fixed_Triangle,0.1,0.5235987755982988,8.0,{}
488,Fixed_Triangle,0.1,0.5235987755982988,9.0,{}
489,Fixed_Triangle,0.3,0.5235987755982988,3.0,{}
490,Fixed_Triangle,0.3,0.5235987755982988,4.0,{}
491,Fixed_Triangle,0.3,0.5235987755982988,5.0,{}
492,Fixed_Triangle,0.3,0.5235987755982988,6.0,{}
493,Fixed_Triangle,0.3,0.5235987755982988,7.0,{}
494,Fixed_Triangle,0.3,0.5235987755982988,8.0,{}
495,Fixed_Triangle,0.3,0.5235987755982988,9.0,{}
496,Fixed_Triangle,0.5,0.5235987755982988,3.0,{}
497,Fixed_Triangle,0.5,0.5235987755982988,4.0,{}
498,Fixed_Triangle,0.5,0.5235987755982988,5.0,{}
499,Fixed_Triangle,0.5,0.5235987755982988,6.0,{}
500,Fixed_Triangle,0.5,0.5235987755982988,7.0,{}
501,Fixed_Triangle,0.5,0.5235987755982988,8.0,{}
502,Fixed_Triangle,0.5,0.5235987755982988,9.0,{}
503,Fixed_Triangle,0.1,0.7853981633974483,3.0,{}
504,Fixed_Triangle,0.1,0.7853981633974483,4.0,{}
505,Fixed_Triangle,0.1,0.7853981633974483,5.0,{}
506,Fixed_Triangle,0.1,0.7853981633974483,6.0,{}
507,Fixed_Triangle,0.1,0.7853981633974483,7.0,{}
508,Fixed_Triangle,0.1,0.7853981633974483,8.0,{}
509,Fixed_Triangle,0.1,0.7853981633974483,9.0,{}
510,Fixed_Triangle,0.3,0.7853981633974483,3.0,{}
511,Fixed_Triangle,0.3,0.7853981633974483,4.0,{}
512,Fixed_Triangle,0.3,0.7853981633974483,5.0,{}
513,Fixed_Triangle,0.3,0.7853981633974483,6.0,{}
514,Fixed_Triangle,0.3,0.7853981633974483,7.0,{}
515,Fixed_Triangle,0.3,0.7853981633974483,8.0,{}
516,Fixed_Triangle,0.3,0.7853981633974483,9.0,{}
517,Fixed_Triangle,0.5,0.7853981633974483,3.0,{}
518,Fixed_Triangle,0.5,0.7853981633974483,4.0,{}
519,Fixed_Triangle,0.5,0.7853981633974483,5.0,{}
520,Fixed_Triangle,0.5,0.7853981633974483,6.0,{}
521,Fixed_Triangle,0.5,0.7853981633974483,7.0,{}
522,Fixed_Triangle,0.5,0.7853981633974483,8.0,{}
523,Fixed_Triangle,0.5,0.7853981633974483,9.0,{}
524,Fixed_Triangle,0.1,1.0471975511965976,3.0,{}
525,Fixed_Triangle,0.1,1.0471975511965976,4.0,{}
526,Fixed_Triangle,0.1,1.0471975511965976,5.0,{}
527,Fixed_Triangle,0.1,1.0471975511965976,6.0,{}
528,Fixed_Triangle,0.1,1.0471975511965976,7.0,{}
529,Fixed_Triangle,0.1,1.0471975511965976,8.0,{}
530,Fixed_Triangle,0.1,1.0471975511965976,9.0,{}
531,Fixed_Triangle,0.3,1.0471975511965976,3.0,{}
532,Fixed_Triangle,0.3,1.0471975511965976,4.0,{}
533,Fixed_Triangle,0.3,1.0471975511965976,5.0,{}
534,Fixed_Triangle,0.3,1.0471975511965976,6.0,{}
535,Fixed_Triangle,0.3,1.0471975511965976,7.0,{}
536,Fixed_Triangle,0.3,1.0471975511965976,8.0,{}
537,Fixed_Triangle,0.3,1.0471975511965976,9.0,{}
538,Fixed_Triangle,0.5,1.0471975511965976,3.0,{}
539,Fixed_Triangle,0.5,1.0471975511965976,4.0,{}
540,Fixed_Triangle,0.5,1.0471975511965976,5.0,{}
541,Fixed_Triangle,0.5,1.0471975511965976,6.0,{}
542,Fixed_Triangle,0.5,1.0471975511965976,7.0,{}
543,Fixed_Triangle,0.5,1.0471975511965976,8.0,{}
544,Fixed_Triangle,0.5,1.0471975511965976,9.0,{}
545,Fixed_Triangle,0.1,1.3089969389957472,3.0,{}
546,Fixed_Triangle,0.1,1.3089969389957472,4.0,{}
547,Fixed_Triangle,0.1,1.3089969389957472,5.0,{}
548,Fixed_Triangle,0.1,1.3089969389957472,6.0,{}
549,Fixed_Triangle,0.1,1.3089969389957472,7.0,{}
550,Fixed_Triangle,0.1,1.3089969389957472,8.0,{}
551,Fixed_Triangle,0.1,1.3089969389957472,9.0,{}
552,Fixed_Triangle,0.3,1.3089969389957472,3.0,{}
553,Fixed_Triangle,0.3,1.3089969389957472,4.0,{}
554,Fixed_Triangle,0.3,1.3089969389957472,5.0,{}
555,Fixed_Triangle,0.3,1.3089969389957472,6.0,{}
556,Fixed_Triangle,0.3,1.3089969389957472,7.0,{}
557,Fixed_Triangle,0.3,1.3089969389957472,8.0,{}
558,Fixed_Triangle,0.3,1.3089969389957472,9.0,{}
559,Fixed_Triangle,0.5,1.3089969389957472,3.0,{}
560,Fixed_Triangle,0.5,1.3089969389957472,4.0,{}
561,Fixed_Triangle,0.5,1.3089969389957472,5.0,{}
562,Fixed_Triangle,0.5,1.3089969389957472,6.0,{}
563,Fixed_Triangle,0.5,1.3089969389957472,7.0,{}
564,Fixed_Triangle,0.5,1.3089969389957472,8.0,{}
565,Fixed_Triangle,0.5,1.3089969389957472,9.0,{}
566,Fixed_Triangle,0.1,1.5707963267948966,3.0,{}
567,Fixed_Triangle,0.1,1.5707963267948966,4.0,{}
568,Fixed_Triangle,0.1,1.5707963267948966,5.0,{}
569,Fixed_Triangle,0.1,1.5707963267948966,6.0,{}
570,Fixed_Triangle,0.1,1.5707963267948966,7.0,{}
571,Fixed_Triangle,0.1,1.5707963267948966,8.0,{}
572,Fixed_Triangle,0.1,1.5707963267948966,9.0,{}
573,Fixed_Triangle,0.3,1.5707963267948966,3.0,{}
574,Fixed_Triangle,0.3,1.5707963267948966,4.0,{}
575,Fixed_Triangle,0.3,1.5707963267948966,5.0,{}
576,Fixed_Triangle,0.3,1.5707963267948966,6.0,{}
577,Fixed_Triangle,0.3,1.5707963267948966,7.0,{}
578,Fixed_Triangle,0.3,1.5707963267948966,8.0,{}
579,Fixed_Triangle,0.3,1.5707963267948966,9.0,{}
580,Fixed_Triangle,0.5,1.5707963267948966,3.0,{}
581,Fixed_Triangle,0.5,1.5707963267948966,4.0,{}
582,Fixed_Triangle,0.5,1.5707963267948966,5.0,{}
583,Fixed_Triangle,0.5,1.5707963267948966,6.0,{}
584,Fixed_Triangle,0.5,1.5707963267948966,7.0,{}
585,Fixed_Triangle,0.5,1.5707963267948966,8.0,{}
586,Fixed_Triangle,0.5,1.5707963267948966,9.0,{}
587,Fixed_Triangle,0.1,1.8325957145940461,3.0,{}
588,Fixed_Triangle,0.1,1.8325957145940461,4.0,{}
589,Fixed_Triangle,0.1,1.8325957145940461,5.0,{}
590,Fixed_Triangle,0.1,1.8325957145940461,6.0,{}
591,Fixed_Triangle,0.1,1.8325957145940461,7.0,{}
592,Fixed_Triangle,0.1,1.8325957145940461,8.0,{}
593,Fixed_Triangle,0.1,1.8325957145940461,9.0,{}
594,Fixed_Triangle,0.3,1.8325957145940461,3.0,{}
595,Fixed_Triangle,0.3,1.8325957145940461,4.0,{}
596,Fixed_Triangle,0.3,1.8325957145940461,5.0,{}
597,Fixed_Triangle,0.3,1.8325957145940461,6.0,{}
598,Fixed_Triangle,0.3,1.8325957145940461,7.0,{}
599,Fixed_Triangle,0.3,1.8325957145940461,8.0,{}
600,Fixed_Triangle,0.3,1.8325957145940461,9.0,{}
601,Fixed_Triangle,0.5,1.8325957145940461,3.0,{}
602,Fixed_Triangle,0.5,1.8325957145940461,4.0,{}
603,Fixed_Triangle,0.5,1.8325957145940461,5.0,{}
604,Fixed_Triangle,0.5,1.8325957145940461,6.0,{}
605,Fixed_Triangle,0.5,1.8325957145940461,7.0,{}
606,Fixed_Triangle,0.5,1.8325957145940461,8.0,{}
607,Fixed_Triangle,0.5,1.8325957145940461,9.0,{}
608,Bouncy_Triangle,0.8,0.0,3.0,{}
609,Bouncy_Triangle,0.8,0.0,4.0,{}
610,Bouncy_Triangle,0.8,0.0,5.0,{}
611,Bouncy_Triangle,0.8,0.0,6.0,{}
612,Bouncy_Triangle,0.8,0.0,7.0,{}
613,Bouncy_Triangle,0.8,0.0,8.0,{}
614,Bouncy_Triangle,0.8,0.0,9.0,{}
615,Bouncy_Triangle,1.0,0.0,3.0,{}
616,Bouncy_Triangle,1.0,0.0,4.0,{}
617,Bouncy_Triangle,1.0,0.0,5.0,{}
618,Bouncy_Triangle,1.0,0.0,6.0,{}
619,Bouncy_Triangle,1.0,0.0,7.0,{}
620,Bouncy_Triangle,1.0,0.0,8.0,{}
621,Bouncy_Triangle,1.0,0.0,9.0,{}
622,Bouncy_Triangle,1.2,0.0,3.0,{}
623,Bouncy_Triangle,1.2,0.0,4.0,{}
624,Bouncy_Triangle,1.2,0.0,5.0,{}
625,Bouncy_Triangle,1.2,0.0,6.0,{}
626,Bouncy_Triangle,1.2,0.0,7.0,{}
627,Bouncy_Triangle,1.2,0.0,8.0,{}
628,Bouncy_Triangle,1.2,0.0,9.0,{}
629,Bouncy_Triangle,0.8,0.2617993877991494,3.0,{}
630,Bouncy_Triangle,0.8,0.2617993877991494,4.0,{}
631,Bouncy_Triangle,0.8,0.2617993877991494,5.0,{}
632,Bouncy_Triangle,0.8,0.2617993877991494,6.0,{}
633,Bouncy_Triangle,0.8,0.2617993877991494,7.0,{}
634,Bouncy_Triangle,0.8,0.2617993877991494,8.0,{}
635,Bouncy_Triangle,0.8,0.2617993877991494,9.0,{}
636,Bouncy_Triangle,1.0,0.2617993877991494,3.0,{}
637,Bouncy_Triangle,1.0,0.2617993877991494,4.0,{}
638,Bouncy_Triangle,1.0,0.2617993877991494,5.0,{}
639,Bouncy_Triangle,1.0,0.2617993877991494,6.0,{}
640,Bouncy_Triangle,1.0,0.2617993877991494,7.0,{}
641,Bouncy_Triangle,1.0,0.2617993877991494,8.0,{}
642,Bouncy_Triangle,1.0,0.2617993877991494,9.0,{}
643,Bouncy_Triangle,1.2,0.2617993877991494,3.0,{}
644,Bouncy_Triangle,1.2,0.2617993877991494,4.0,{}
645,Bouncy_Triangle,1.2,0.2617993877991494,5.0,{}
646,Bouncy_Triangle,1.2,0.2617993877991494,6.0,{}
647,Bouncy_Triangle,1.2,0.2617993877991494,7.0,{}
648,Bouncy_Triangle,1.2,0.2617993877991494,8.0,{}
649,Bouncy_Triangle,1.2,0.2617993877991494,9.0,{}
650,Bouncy_Triangle,0.8,0.5235987755982988,3.0,{}
651,Bouncy_Triangle,0.8,0.5235987755982988,4.0,{}
652,Bouncy_Triangle,0.8,0.5235987755982988,5.0,{}
653,Bouncy_Triangle,0.8,0.5235987755982988,6.0,{}
654,Bouncy_Triangle,0.8,0.5235987755982988,7.0,{}
655,Bouncy_Triangle,0.8,0.5235987755982988,8.0,{}
656,Bouncy_Triangle,0.8,0.5235987755982988,9.0,{}
657,Bouncy_Triangle,1.0,0.5235987755982988,3.0,{}
658,Bouncy_Triangle,1.0,0.5235987755982988,4.0,{}
659,Bouncy_Triangle,1.0,0.5235987755982988,5.0,{}
660,Bouncy_Triangle,1.0,0.5235987755982988,6.0,{}
661,Bouncy_Triangle,1.0,0.5235987755982988,7.0,{}
662,Bouncy_Triangle,1.0,0.5235987755982988,8.0,{}
663,Bouncy_Triangle,1.0,0.5235987755982988,9.0,{}
664,Bouncy_Triangle,1.2,0.5235987755982988,3.0,{}
665,Bouncy_Triangle,1.2,0.5235987755982988,4.0,{}
666,Bouncy_Triangle,1.2,0.5235987755982988,5.0,{}
667,Bouncy_Triangle,1.2,0.5235987755982988,6.0,{}
668,Bouncy_Triangle,1.2,0.5235987755982988,7.0,{}
669,Bouncy_Triangle,1.2,0.5235987755982988,8.0,{}
670,Bouncy_Triangle,1.2,0.5235987755982988,9.0,{}
671,Bouncy_Triangle,0.8,0.7853981633974483,3.0,{}
672,Bouncy_Triangle,0.8,0.7853981633974483,4.0,{}
673,Bouncy_Triangle,0.8,0.7853981633974483,5.0,{}
674,Bouncy_Triangle,0.8,0.7853981633974483,6.0,{}
675,Bouncy_Triangle,0.8,0.7853981633974483,7.0,{}
676,Bouncy_Triangle,0.8,0.7853981633974483,8.0,{}
677,Bouncy_Triangle,0.8,0.7853981633974483,9.0,{}
678,Bouncy_Triangle,1.0,0.7853981633974483,3.0,{}
679,Bouncy_Triangle,1.0,0.7853981633974483,4.0,{}
680,Bouncy_Triangle,1.0,0.7853981633974483,5.0,{}
681,Bouncy_Triangle,1.0,0.7853981633974483,6.0,{}
682,Bouncy_Triangle,1.0,0.7853981633974483,7.0,{}
683,Bouncy_Triangle,1.0,0.7853981633974483,8.0,{}
684,Bouncy_Triangle,1.0,0.7853981633974483,9.0,{}
685,Bouncy_Triangle,1.2,0.7853981633974483,3.0,{}
686,Bouncy_Triangle,1.2,0.7853981633974483,4.0,{}
687,Bouncy_Triangle,1.2,0.7853981633974483,5.0,{}
688,Bouncy_Triangle,1.2,0.7853981633974483,6.0,{}
689,Bouncy_Triangle,1.2,0.7853981633974483,7.0,{}
690,Bouncy_Triangle,1.2,0.7853981633974483,8.0,{}
691,Bouncy_Triangle,1.2,0.7853981633974483,9.0,{}
692,Bouncy_Triangle,0.8,1.0471975511965976,3.0,{}
693,Bouncy_Triangle,0.8,1.0471975511965976,4.0,{}
694,Bouncy_Triangle,0.8,1.0471975511965976,5.0,{}
695,Bouncy_Triangle,0.8,1.0471975511965976,6.0,{}
696,Bouncy_Triangle,0.8,1.0471975511965976,7.0,{}
697,Bouncy_Triangle,0.8,1.0471975511965976,8.0,{}
698,Bouncy_Triangle,0.8,1.0471975511965976,9.0,{}
699,Bouncy_Triangle,1.0,1.0471975511965976,3.0,{}
700,Bouncy_Triangle,1.0,1.0471975511965976,4.0,{}
701,Bouncy_Triangle,1.0,1.0471975511965976,5.0,{}
702,Bouncy_Triangle,1.0,1.0471975511965976,6.0,{}
703,Bouncy_Triangle,1.0,1.0471975511965976,7.0,{}
704,Bouncy_Triangle,1.0,1.0471975511965976,8.0,{}
705,Bouncy_Triangle,1.0,1.0471975511965976,9.0,{}
706,Bouncy_Triangle,1.2,1.0471975511965976,3.0,{}
707,Bouncy_Triangle,1.2,1.0471975511965976,4.0,{}
708,Bouncy_Triangle,1.2,1.0471975511965976,5.0,{}
709,Bouncy_Triangle,1.2,1.0471975511965976,6.0,{}
710,Bouncy_Triangle,1.2,1.0471975511965976,7.0,{}
711,Bouncy_Triangle,1.2,1.0471975511965976,8.0,{}
712,Bouncy_Triangle,1.2,1.0471975511965976,9.0,{}
713,Bouncy_Triangle,0.8,1.3089969389957472,3.0,{}
714,Bouncy_Triangle,0.8,1.3089969389957472,4.0,{}
715,Bouncy_Triangle,0.8,1.3089969389957472,5.0,{}
716,Bouncy_Triangle,0.8,1.3089969389957472,6.0,{}
717,Bouncy_Triangle,0.8,1.3089969389957472,7.0,{}
718,Bouncy_Triangle,0.8,1.3089969389957472,8.0,{}
719,Bouncy_Triangle,0.8,1.3089969389957472,9.0,{}
720,Bouncy_Triangle,1.0,1.3089969389957472,3.0,{}
721,Bouncy_Triangle,1.0,1.3089969389957472,4.0,{}
722,Bouncy_Triangle,1.0,1.3089969389957472,5.0,{}
723,Bouncy_Triangle,1.0,1.3089969389957472,6.0,{}
724,Bouncy_Triangle,1.0,1.3089969389957472,7.0,{}
725,Bouncy_Triangle,1.0,1.3089969389957472,8.0,{}
726,Bouncy_Triangle,1.0,1.3089969389957472,9.0,{}
727,Bouncy_Triangle,1.2,1.3089969389957472,3.0,{}
728,Bouncy_Triangle,1.2,1.3089969389957472,4.0,{}
729,Bouncy_Triangle,1.2,1.3089969389957472,5.0,{}
730,Bouncy_Triangle,1.2,1.3089969389957472,6.0,{}
731,Bouncy_Triangle,1.2,1.3089969389957472,7.0,{}
732,Bouncy_Triangle,1.2,1.3089969389957472,8.0,{}
733,Bouncy_Triangle,1.2,1.3089969389957472,9.0,{}
734,Bouncy_Triangle,0.8,1.5707963267948966,3.0,{}
735,Bouncy_Triangle,0.8,1.5707963267948966,4.0,{}
736,Bouncy_Triangle,0.8,1.5707963267948966,5.0,{}
737,Bouncy_Triangle,0.8,1.5707963267948966,6.0,{}
738,Bouncy_Triangle,0.8,1.5707963267948966,7.0,{}
739,Bouncy_Triangle,0.8,1.5707963267948966,8.0,{}
740,Bouncy_Triangle,0.8,1.5707963267948966,9.0,{}
741,Bouncy_Triangle,1.0,1.5707963267948966,3.0,{}
742,Bouncy_Triangle,1.0,1.5707963267948966,4.0,{}
743,Bouncy_Triangle,1.0,1.5707963267948966,5.0,{}
744,Bouncy_Triangle,1.0,1.5707963267948966,6.0,{}
745,Bouncy_Triangle,1.0,1.5707963267948966,7.0,{}
746,Bouncy_Triangle,1.0,1.5707963267948966,8.0,{}
747,Bouncy_Triangle,1.0,1.5707963267948966,9.0,{}
748,Bouncy_Triangle,1.2,1.5707963267948966,3.0,{}
749,Bouncy_Triangle,1.2,1.5707963267948966,4.0,{}
750,Bouncy_Triangle,1.2,1.5707963267948966,5.0,{}
751,Bouncy_Triangle,1.2,1.5707963267948966,6.0,{}
752,Bouncy_Triangle,1.2,1.5707963267948966,7.0,{}
753,Bouncy_Triangle,1.2,1.5707963267948966,8.0,{}
754,Bouncy_Triangle,1.2,1.5707963267948966,9.0,{}
755,Bouncy_Triangle,0.8,1.8325957145940461,3.0,{}
756,Bouncy_Triangle,0.8,1.8325957145940461,4.0,{}
757,Bouncy_Triangle,0.8,1.8325957145940461,5.0,{}
758,Bouncy_Triangle,0.8,1.8325957145940461,6.0,{}
759,Bouncy_Triangle,0.8,1.8325957145940461,7.0,{}
760,Bouncy_Triangle,0.8,1.8325957145940461,8.0,{}
761,Bouncy_Triangle,0.8,1.8325957145940461,9.0,{}
762,Bouncy_Triangle,1.0,1.8325957145940461,3.0,{}
763,Bouncy_Triangle,1.0,1.8325957145940461,4.0,{}
764,Bouncy_Triangle,1.0,1.8325957145940461,5.0,{}
765,Bouncy_Triangle,1.0,1.8325957145940461,6.0,{}
766,Bouncy_Triangle,1.0,1.8325957145940461,7.0,{}
767,Bouncy_Triangle,1.0,1.8325957145940461,8.0,{}
768,Bouncy_Triangle,1.0,1.8325957145940461,9.0,{}
769,Bouncy_Triangle,1.2,1.8325957145940461,3.0,{}
770,Bouncy_Triangle,1.2,1.8325957145940461,4.0,{}
771,Bouncy_Triangle,1.2,1.8325957145940461,5.0,{}
772,Bouncy_Triangle,1.2,1.8325957145940461,6.0,{}
773,Bouncy_Triangle,1.2,1.8325957145940461,7.0,{}
774,Bouncy_Triangle,1.2,1.8325957145940461,8.0,{}
775,Bouncy_Triangle,1.2,1.8325957145940461,9.0,{}
776,Fixed_Square,0.1,0.0,3.0,{}
777,Fixed_Square,0.1,0.0,4.0,{}
778,Fixed_Square,0.1,0.0,5.0,{}
779,Fixed_Square,0.1,0.0,6.0,{}
780,Fixed_Square,0.1,0.0,7.0,{}
781,Fixed_Square,0.1,0.0,8.0,{}
782,Fixed_Square,0.1,0.0,9.0,{}
783,Fixed_Square,0.3,0.0,3.0,{}
784,Fixed_Square,0.3,0.0,4.0,{}
785,Fixed_Square,0.3,0.0,5.0,{}
786,Fixed_Square,0.3,0.0,6.0,{}
787,Fixed_Square,0.3,0.0,7.0,{}
788,Fixed_Square,0.3,0.0,8.0,{}
789,Fixed_Square,0.3,0.0,9.0,{}
790,Fixed_Square,0.5,0.0,3.0,{}
791,Fixed_Square,0.5,0.0,4.0,{}
792,Fixed_Square,0.5,0.0,5.0,{}
793,Fixed_Square,0.5,0.0,6.0,{}
794,Fixed_Square,0.5,0.0,7.0,{}
795,Fixed_Square,0.5,0.0,8.0,{}
796,Fixed_Square,0.5,0.0,9.0,{}
797,Fixed_Square,0.1,0.2617993877991494,3.0,{}
798,Fixed_Square,0.1,0.2617993877991494,4.0,{}
799,Fixed_Square,0.1,0.2617993877991494,5.0,{}
800,Fixed_Square,0.1,0.2617993877991494,6.0,{}
801,Fixed_Square,0.1,0.2617993877991494,7.0,{}
802,Fixed_Square,0.1,0.2617993877991494,8.0,{}
803,Fixed_Square,0.1,0.2617993877991494,9.0,{}
804,Fixed_Square,0.3,0.2617993877991494,3.0,{}
805,Fixed_Square,0.3,0.2617993877991494,4.0,{}
806,Fixed_Square,0.3,0.2617993877991494,5.0,{}
807,Fixed_Square,0.3,0.2617993877991494,6.0,{}
808,Fixed_Square,0.3,0.2617993877991494,7.0,{}
809,Fixed_Square,0.3,0.2617993877991494,8.0,{}
810,Fixed_Square,0.3,0.2617993877991494,9.0,{}
811,Fixed_Square,0.5,0.2617993877991494,3.0,{}
812,Fixed_Square,0.5,0.2617993877991494,4.0,{}
813,Fixed_Square,0.5,0.2617993877991494,5.0,{}
814,Fixed_Square,0.5,0.2617993877991494,6.0,{}
815,Fixed_Square,0.5,0.2617993877991494,7.0,{}
816,Fixed_Square,0.5,0.2617993877991494,8.0,{}
817,Fixed_Square,0.5,0.2617993877991494,9.0,{}
818,Fixed_Square,0.1,0.5235987755982988,3.0,{}
819,Fixed_Square,0.1,0.5235987755982988,4.0,{}
820,Fixed_Square,0.1,0.5235987755982988,5.0,{}
821,Fixed_Square,0.1,0.5235987755982988,6.0,{}
822,Fixed_Square,0.1,0.5235987755982988,7.0,{}
823,Fixed_Square,0.1,0.5235987755982988,8.0,{}
824,Fixed_Square,0.1,0.5235987755982988,9.0,{}
825,Fixed_Square,0.3,0.5235987755982988,3.0,{}
826,Fixed_Square,0.3,0.5235987755982988,4.0,{}
827,Fixed_Square,0.3,0.5235987755982988,5.0,{}
828,Fixed_Square,0.3,0.5235987755982988,6.0,{}
829,Fixed_Square,0.3,0.5235987755982988,7.0,{}
830,Fixed_Square,0.3,0.5235987755982988,8.0,{}
831,Fixed_Square,0.3,0.5235987755982988,9.0,{}
832,Fixed_Square,0.5,0.5235987755982988,3.0,{}
833,Fixed_Square,0.5,0.5235987755982988,4.0,{}
834,Fixed_Square,0.5,0.5235987755982988,5.0,{}
835,Fixed_Square,0.5,0.5235987755982988,6.0,{}
836,Fixed_Square,0.5,0.5235987755982988,7.0,{}
837,Fixed_Square,0.5,0.5235987755982988,8.0,{}
838,Fixed_Square,0.5,0.5235987755982988,9.0,{}
839,Fixed_Square,0.1,1.0471975511965976,3.0,{}
840,Fixed_Square,0.1,1.0471975511965976,4.0,{}
841,Fixed_Square,0.1,1.0471975511965976,5.0,{}
842,Fixed_Square,0.1,1.0471975511965976,6.0,{}
843,Fixed_Square,0.1,1.0471975511965976,7.0,{}
844,Fixed_Square,0.1,1.0471975511965976,8.0,{}
845,Fixed_Square,0.1,1.0471975511965976,9.0,{}
846,Fixed_Square,0.3,1.0471975511965976,3.0,{}
847,Fixed_Square,0.3,1.0471975511965976,4.0,{}
848,Fixed_Square,0.3,1.0471975511965976,5.0,{}
849,Fixed_Square,0.3,1.0471975511965976,6.0,{}
850,Fixed_Square,0.3,1.0471975511965976,7.0,{}
851,Fixed_Square,0.3,1.0471975511965976,8.0,{}
852,Fixed_Square,0.3,1.0471975511965976,9.0,{}
853,Fixed_Square,0.5,1.0471975511965976,3.0,{}
854,Fixed_Square,0.5,1.0471975511965976,4.0,{}
855,Fixed_Square,0.5,1.0471975511965976,5.0,{}
856,Fixed_Square,0.5,1.0471975511965976,6.0,{}
857,Fixed_Square,0.5,1.0471975511965976,7.0,{}
858,Fixed_Square,0.5,1.0471975511965976,8.0,{}
859,Fixed_Square,0.5,1.0471975511965976,9.0,{}
860,Fixed_Square,0.1,1.3089969389957472,3.0,{}
861,Fixed_Square,0.1,1.3089969389957472,4.0,{}
862,Fixed_Square,0.1,1.3089969389957472,5.0,{}
863,Fixed_Square,0.1,1.3089969389957472,6.0,{}
864,Fixed_Square,0.1,1.3089969389957472,7.0,{}
865,Fixed_Square,0.1,1.3089969389957472,8.0,{}
866,Fixed_Square,0.1,1.3089969389957472,9.0,{}
867,Fixed_Square,0.3,1.3089969389957472,3.0,{}
868,Fixed_Square,0.3,1.3089969389957472,4.0,{}
869,Fixed_Square,0.3,1.3089969389957472,5.0,{}
870,Fixed_Square,0.3,1.3089969389957472,6.0,{}
871,Fixed_Square,0.3,1.3089969389957472,7.0,{}
872,Fixed_Square,0.3,1.3089969389957472,8.0,{}
873,Fixed_Square,0.3,1.3089969389957472,9.0,{}
874,Fixed_Square,0.5,1.3089969389957472,3.0,{}
875,Fixed_Square,0.5,1.3089969389957472,4.0,{}
876,Fixed_Square,0.5,1.3089969389957472,5.0,{}
877,Fixed_Square,0.5,1.3089969389957472,6.0,{}
878,Fixed_Square,0.5,1.3089969389957472,7.0,{}
879,Fixed_Square,0.5,1.3089969389957472,8.0,{}
880,Fixed_Square,0.5,1.3089969389957472,9.0,{}
881,Bouncy_Square,0.8,0.0,3.0,{}
882,Bouncy_Square,0.8,0.0,4.0,{}
883,Bouncy_Square,0.8,0.0,5.0,{}
884,Bouncy_Square,0.8,0.0,6.0,{}
885,Bouncy_Square,0.8,0.0,7.0,{}
886,Bouncy_Square,0.8,0.0,8.0,{}
887,Bouncy_Square,0.8,0.0,9.0,{}
888,Bouncy_Square,1.0,0.0,3.0,{}
889,Bouncy_Square,1.0,0.0,4.0,{}
890,Bouncy_Square,1.0,0.0,5.0,{}
891,Bouncy_Square,1.0,0.0,6.0,{}
892,Bouncy_Square,1.0,0.0,7.0,{}
893,Bouncy_Square,1.0,0.0,8.0,{}
894,Bouncy_Square,1.0,0.0,9.0,{}
895,Bouncy_Square,1.2,0.0,3.0,{}
896,Bouncy_Square,1.2,0.0,4.0,{}
897,Bouncy_Square,1.2,0.0,5.0,{}
898,Bouncy_Square,1.2,0.0,6.0,{}
899,Bouncy_Square,1.2,0.0,7.0,{}
900,Bouncy_Square,1.2,0.0,8.0,{}
901,Bouncy_Square,1.2,0.0,9.0,{}
902,Bouncy_Square,0.8,0.2617993877991494,3.0,{}
903,Bouncy_Square,0.8,0.2617993877991494,4.0,{}
904,Bouncy_Square,0.8,0.2617993877991494,5.0,{}
905,Bouncy_Square,0.8,0.2617993877991494,6.0,{}
906,Bouncy_Square,0.8,0.2617993877991494,7.0,{}
907,Bouncy_Square,0.8,0.2617993877991494,8.0,{}
908,Bouncy_Square,0.8,0.2617993877991494,9.0,{}
909,Bouncy_Square,1.0,0.2617993877991494,3.0,{}
910,Bouncy_Square,1.0,0.2617993877991494,4.0,{}
911,Bouncy_Square,1.0,0.2617993877991494,5.0,{}
912,Bouncy_Square,1.0,0.2617993877991494,6.0,{}
913,Bouncy_Square,1.0,0.2617993877991494,7.0,{}
914,Bouncy_Square,1.0,0.2617993877991494,8.0,{}
915,Bouncy_Square,1.0,0.2617993877991494,9.0,{}
916,Bouncy_Square,1.2,0.2617993877991494,3.0,{}
917,Bouncy_Square,1.2,0.2617993877991494,4.0,{}
918,Bouncy_Square,1.2,0.2617993877991494,5.0,{}
919,Bouncy_Square,1.2,0.2617993877991494,6.0,{}
